"URI","Title","RecordId","Coin Type URI","From Date","To Date","Artist","Authority","Coin Type","Degree","Deity","Denomination","Department","Dynasty","Engraver","Issuer","Maker","Manufacture","Material","Mint","Object Type","Place of Production","Place of Issue","Place of Cataloging Relevance","Portrait","Reference","Region","SubjectEvent","SubjectIssuer","SubjectPerson","SubjectPlace","State","Obverse Legend","Obverse Type","Reverse Legend","Reverse Type","Date on Object","Ah","Axis","Diameter (in mm)","Weight (in gr.)","Thumbnail_obv","Thumbnail_rev","Date Record Modified"
"http://numismatics.org/collection/1953.150.13","Silver octobol, Byzantium. 1953.150.13","1953.150.13","","","","","","","","Demeter||Poseidon","octobol","Greek","","","","","","Silver","Byzantium","Coin","","","","","MN 6.34||S -G. 1034","Thrace","","","","","","","Demeter head, veiled","","Poseidon std. on rock, holding trident and aplustre","","","2","","4.59","https://numismatics.org/collectionimages/19501999/1953/1953.150.13.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.150.13.rev.width175.jpg","2022-09-01T05:37:18Z"
"http://numismatics.org/collection/1953.150.14","Silver octobol, Byzantium. 1953.150.14","1953.150.14","","","","","","","","Demeter||Poseidon","octobol","Greek","","","","","","Silver","Byzantium","Coin","","","","","MN G.35||S -G. 1026/2","Thrace","","","","","","","Demeter head, veiled","","Poseidon std. on rock, holding trident and aplustre","","","12","","4.62","https://numismatics.org/collectionimages/19501999/1953/1953.150.14.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.150.14.rev.width175.jpg","2022-09-01T05:37:19Z"
"http://numismatics.org/collection/1953.150.2","Silver Tetradrachm, Byzantium. 1953.150.2","1953.150.2","","","","","","","","Demeter||Poseidon","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","MN 6.1||S -G. 1022/3","Thrace","","","","","","","Demeter head, veiled","","Poseidon std. on rock, holding trident and aplustre","","","12","28.0","12.66","https://numismatics.org/collectionimages/19501999/1953/1953.150.2.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.150.2.rev.width175.jpg","2022-09-01T05:37:21Z"
"http://numismatics.org/collection/1953.150.3","Silver Tetradrachm, Byzantium. 1953.150.3","1953.150.3","","","","","","","","Demeter||Poseidon","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","MN 6.1-6||S -G. 1021","Thrace","","","","","","","Demeter head, veiled","","Poseidon std. on rock, holding trident and aplustre","","","12","28.0","12.4","https://numismatics.org/collectionimages/19501999/1953/1953.150.3.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.150.3.rev.width175.jpg","2022-09-01T05:37:25Z"
"http://numismatics.org/collection/1953.150.32","Silver Coin of Lysimachus, Byzantium. 1953.150.32","1953.150.32","","","","","Lysimachus","","","Athena||Nike","","Greek","","","","","","Silver","Byzantium","Coin","","","","","Mus Notes.VI.45","Thrace","","","","","Thrace||Kingdom of Macedonia","","Head of Alexander III wearing horn of Ammon to r.","","Athena sated holding Nike.","","","12","","","https://numismatics.org/collectionimages/19501999/1953/1953.150.32.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.150.32.rev.width175.jpg","2022-09-01T05:37:26Z"
"http://numismatics.org/collection/1953.150.33","Silver Coin of Lysimachus, Byzantium. 1953.150.33","1953.150.33","","","","","Lysimachus","","","Athena||Nike","","Greek","","","","","","Silver","Byzantium","Coin","","","","","Mus Notes.VI.50","Thrace","","","","","Thrace||Kingdom of Macedonia","","Head of Alexander III wearing horn of Ammon.","","Athena seated holding Nike.","","","12","","14.41","https://numismatics.org/collectionimages/19501999/1953/1953.150.33.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.150.33.rev.width175.jpg","2022-09-01T05:37:26Z"
"http://numismatics.org/collection/1953.150.4","Silver Tetradrachm, Byzantium. 1953.150.4","1953.150.4","","","","","","","","Demeter||Poseidon","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","MN 6.1-6||S -G. 1020/2","Thrace","","","","","","","Demeter head, veiled","","Poseidon std. on rock, holding trident and aplustre","","","12","28.0","12.64","https://numismatics.org/collectionimages/19501999/1953/1953.150.4.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.150.4.rev.width175.jpg","2022-09-01T05:37:28Z"
"http://numismatics.org/collection/1953.150.5","Silver Tetradrachm, Byzantium. 1953.150.5","1953.150.5","","","","","","","","Demeter||Poseidon","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","MN 6.1-6||S -G. 1017","Thrace","","","","","","","Demeter head, veiled","","Poseidon std. on rock, holding trident and aplustre","","","12","28.0","11.79","https://numismatics.org/collectionimages/19501999/1953/1953.150.5.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.150.5.rev.width175.jpg","2022-09-01T05:37:28Z"
"http://numismatics.org/collection/1953.150.6","Silver Tetradrachm, Byzantium. 1953.150.6","1953.150.6","","","","","","","","Demeter||Poseidon","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","MN 6.7-12||S -G. 994","Thrace","","","","","","","Demeter head, veiled","","Poseidon std. on rock, holding trident and aplustre","","","1","28.0","11.62","https://numismatics.org/collectionimages/19501999/1953/1953.150.6.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.150.6.rev.width175.jpg","2022-09-01T05:37:28Z"
"http://numismatics.org/collection/1953.150.7","Silver Tetradrachm, Byzantium. 1953.150.7","1953.150.7","","","","","","","","Demeter||Poseidon","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","MN 6.7-12||S -G. 984","Thrace","","","","","","","Demeter head, veiled","","Poseidon std. on rock, holding trident and aplustre","","","12","28.0","12.39","https://numismatics.org/collectionimages/19501999/1953/1953.150.7.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.150.7.rev.width175.jpg","2022-09-01T05:37:28Z"
"http://numismatics.org/collection/1953.150.8","Silver Tetradrachm, Byzantium. 1953.150.8","1953.150.8","","","","","","","","Demeter||Poseidon","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","MN 6.7-12||S -G. 993","Thrace","","","","","","","Demeter head, veiled","","Poseidon std. on rock, holding trident and aplustre","","","1","28.0","12.45","https://numismatics.org/collectionimages/19501999/1953/1953.150.8.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.150.8.rev.width175.jpg","2022-09-01T05:37:29Z"
"http://numismatics.org/collection/1953.150.9","Silver Tetradrachm, Byzantium. 1953.150.9","1953.150.9","","","","","","","","Demeter||Poseidon","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","MN 6.13-16||S -G. 1004","Thrace","","","","","","","Demeter head, veiled","","Poseidon std. on rock, holding trident and aplustre","","","12","28.0","12.47","https://numismatics.org/collectionimages/19501999/1953/1953.150.9.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.150.9.rev.width175.jpg","2022-09-01T05:37:29Z"
"http://numismatics.org/collection/1953.22.56","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1953.22.56","1953.22.56","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","35.0","16.49","https://numismatics.org/collectionimages/19501999/1953/1953.22.56.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.22.56.rev.width175.jpg","2022-09-01T05:45:24Z"
"http://numismatics.org/collection/1953.22.57","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1953.22.57","1953.22.57","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","35.0","16.44","https://numismatics.org/collectionimages/19501999/1953/1953.22.57.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.22.57.rev.width175.jpg","2022-09-01T05:45:24Z"
"http://numismatics.org/collection/1953.22.58","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1953.22.58","1953.22.58","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","33.0","16.37","https://numismatics.org/collectionimages/19501999/1953/1953.22.58.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.22.58.rev.width175.jpg","2022-09-01T05:45:24Z"
"http://numismatics.org/collection/1953.22.59","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1953.22.59","1953.22.59","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","33.0","16.48","https://numismatics.org/collectionimages/19501999/1953/1953.22.59.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.22.59.rev.width175.jpg","2022-09-01T05:45:24Z"
"http://numismatics.org/collection/1953.22.60","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1953.22.60","1953.22.60","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","32.0","16.17","https://numismatics.org/collectionimages/19501999/1953/1953.22.60.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.22.60.rev.width175.jpg","2022-09-01T05:45:25Z"
"http://numismatics.org/collection/1953.22.61","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1953.22.61","1953.22.61","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","33.0","16.16","https://numismatics.org/collectionimages/19501999/1953/1953.22.61.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.22.61.rev.width175.jpg","2022-09-01T05:45:25Z"
"http://numismatics.org/collection/1953.22.62","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1953.22.62","1953.22.62","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","34.0","16.04","https://numismatics.org/collectionimages/19501999/1953/1953.22.62.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.22.62.rev.width175.jpg","2022-09-01T05:45:25Z"
"http://numismatics.org/collection/1953.22.63","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1953.22.63","1953.22.63","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","34.0","16.55","https://numismatics.org/collectionimages/19501999/1953/1953.22.63.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.22.63.rev.width175.jpg","2022-09-01T05:45:25Z"
"http://numismatics.org/collection/1953.22.64","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1953.22.64","1953.22.64","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","1","34.0","16.19","https://numismatics.org/collectionimages/19501999/1953/1953.22.64.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.22.64.rev.width175.jpg","2022-09-01T05:45:25Z"
"http://numismatics.org/collection/1953.22.65","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1953.22.65","1953.22.65","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","35.0","16.28","https://numismatics.org/collectionimages/19501999/1953/1953.22.65.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.22.65.rev.width175.jpg","2022-09-01T05:45:26Z"
"http://numismatics.org/collection/1954.18.106","Bronze Coin of Julia Mamaea, Byzantium. 1954.18.106","1954.18.106","","","","","Julia Mamaea","","","","","Greek","","","","","","Bronze","Byzantium","Coin","","","","","S -G. 1776/2","Thrace","","","","","","","Julia Mamaea head","","dolphin flanked by 2 fish","","","3","28.0","7.53","https://numismatics.org/collectionimages/19501999/1954/1954.18.106.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1954/1954.18.106.rev.width175.jpg","2022-09-01T05:57:01Z"
"http://numismatics.org/collection/1953.4.7","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1953.4.7","1953.4.7","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","34.0","14.97","https://numismatics.org/collectionimages/19501999/1953/1953.4.7.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.4.7.rev.width175.jpg","2022-09-01T05:47:39Z"
"http://numismatics.org/collection/1953.74.7","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1953.74.7","1953.74.7","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","35.0","15.74","https://numismatics.org/collectionimages/19501999/1953/1953.74.7.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1953/1953.74.7.rev.width175.jpg","2022-09-01T05:48:43Z"
"http://numismatics.org/collection/1967.46.103","Gold Stater of Lysimachus, Byzantium, 260 BC - 190 BC. 1967.46.103","1967.46.103","","-260","-190","","Lysimachus","","","Athena||Nike","Stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Head of deified Alexander r.","","Athena seated l. holding nike","","","1","20.0","8.59","https://numismatics.org/collectionimages/19501999/1967/1967.46.103.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1967/1967.46.103.rev.width175.jpg","2022-09-02T12:36:24Z"
"http://numismatics.org/collection/1967.46.104","Gold Stater of Lysimachus, Byzantium, 260 BC - 190 BC. 1967.46.104","1967.46.104","","-260","-190","","Lysimachus","","","Athena||Nike","Stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Head of deified Alexander r.","","Athena seated l. holding nike","","","12","20.0","8.41","https://numismatics.org/collectionimages/19501999/1967/1967.46.104.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1967/1967.46.104.rev.width175.jpg","2022-09-02T12:36:24Z"
"http://numismatics.org/collection/1967.46.111","Gold stater of Lysimachus, Byzantium, 175 BC - 150 BC. 1967.46.111","1967.46.111","","-175","-150","","Lysimachus","","","Zeus||Athena||Nike","stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","Marinescu 131","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of Alexander r. wearing horn of Zeus-Ammon","ΒΑΣΙΛΕΩΣ ΛYΣIMAXOΥ","Athena Nicephorus enthroned l. holding Nike. Shield and spear to r. Monogram below throne and to l.","","","12","20.0","8.51","https://numismatics.org/collectionimages/19501999/1967/1967.46.111.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1967/1967.46.111.rev.width175.jpg","2022-09-02T12:36:26Z"
"http://numismatics.org/collection/1967.152.712","Gold stater of Lysimachus, Byzantium, 239 BC - 225 BC. 1967.152.712","1967.152.712","","-239","-225","","Lysimachus","","","Zeus||Athena||Nike","stater","Greek","","","","","Struck","Gold","Byzantium","Coin","","","","","Marinescu 63","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of Alexander r. wearing horn of Zeus-Ammon","ΒΑΣΙΛΕΩΣ ΛYΣIMAXOΥ","Athena Nicephorus enthroned l. holding Nike. Shield and spear to r. Monogram below throne and to l.","","","12","20.0","8.44","https://numismatics.org/collectionimages/19501999/1967/1967.152.712.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1967/1967.152.712.rev.width175.jpg","2022-09-02T12:15:36Z"
"http://numismatics.org/collection/1968.57.148","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1968.57.148","1968.57.148","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","38.0","16.3","https://numismatics.org/collectionimages/19501999/1968/1968.57.148.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1968/1968.57.148.rev.width175.jpg","2022-09-02T12:47:20Z"
"http://numismatics.org/collection/1966.75.119","Silver Tetradrachm of Lysimachus, Byzantium, 323 BC - 281 BC. 1966.75.119","1966.75.119","","-323","-281","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","11","31.0","17.14","https://numismatics.org/collectionimages/19501999/1966/1966.75.119.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1966/1966.75.119.rev.width175.jpg","2022-09-01T08:46:30Z"
"http://numismatics.org/collection/1966.75.120","Silver Tetradrachm of Lysimachus, Byzantium, 323 BC - 281 BC. 1966.75.120","1966.75.120","","-323","-281","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","32.0","16.88","https://numismatics.org/collectionimages/19501999/1966/1966.75.120.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1966/1966.75.120.rev.width175.jpg","2022-09-01T08:46:31Z"
"http://numismatics.org/collection/1966.75.124","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1966.75.124","1966.75.124","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","34.0","16.75","https://numismatics.org/collectionimages/19501999/1966/1966.75.124.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1966/1966.75.124.rev.width175.jpg","2022-09-01T08:46:31Z"
"http://numismatics.org/collection/1966.75.125","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1966.75.125","1966.75.125","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","1","36.0","16.83","https://numismatics.org/collectionimages/19501999/1966/1966.75.125.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1966/1966.75.125.rev.width175.jpg","2022-09-01T08:46:32Z"
"http://numismatics.org/collection/1966.75.126","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1966.75.126","1966.75.126","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","1","39.0","16.68","https://numismatics.org/collectionimages/19501999/1966/1966.75.126.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1966/1966.75.126.rev.width175.jpg","2022-09-01T08:46:32Z"
"http://numismatics.org/collection/1966.75.127","Silver Tetradrachm of Lysimachus, Byzantium, 260 BC - 190 BC. 1966.75.127","1966.75.127","","-260","-190","","Lysimachus","","","Athena||Gorgon||Nike","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","","Thrace","","","","","Thrace||Kingdom of Macedonia","","Diademed head of deified Alexander III right, wearing horn of Ammon","ΒΑΣΙΛΕΩΣ/ΛYΣIMAXOΥ","Athena seated left, Nike in right hand, left arm leaning on shield decorated with gorgoneion head boss","","","12","34.0","17.01","https://numismatics.org/collectionimages/19501999/1966/1966.75.127.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1966/1966.75.127.rev.width175.jpg","2022-09-01T08:46:32Z"
"http://numismatics.org/collection/1966.75.53","Silver drachm, Byzantium. 1966.75.53","1966.75.53","","","","","","","","","drachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","S -G. 41||SNGBYB 482","Thrace","","","","","","","cow, dolphin below","","incuse square, 4 part, mottled","","","","","5.09","https://numismatics.org/collectionimages/19501999/1966/1966.75.53.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1966/1966.75.53.rev.width175.jpg","2022-09-01T08:46:46Z"
"http://numismatics.org/collection/1966.75.54","Silver Tetradrachm, Byzantium. 1966.75.54","1966.75.54","","","","","","","","","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","S -G. 701||SNGBYB 486","Thrace","","","","","","","cow, dolphin below","","incuse square, 4 part, mottled","","","","","14.85","https://numismatics.org/collectionimages/19501999/1966/1966.75.54.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1966/1966.75.54.rev.width175.jpg","2022-09-01T08:46:46Z"
"http://numismatics.org/collection/1966.75.55","Silver Tetradrachm, Byzantium. 1966.75.55","1966.75.55","","","","","","","","","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","S -G. 662||SNGBYB 487","Thrace","","","","","","","cow, dolphin below","","incuse square, 4 part, mottled","","","","","14.67","https://numismatics.org/collectionimages/19501999/1966/1966.75.55.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1966/1966.75.55.rev.width175.jpg","2022-09-01T08:46:46Z"
"http://numismatics.org/collection/1966.75.56","Silver drachm, Byzantium. 1966.75.56","1966.75.56","","","","","","","","","drachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","S -G. 182||SNGBYB 483","Thrace","","","","","","","cow, dolphin below","","incuse square, 4 part, mottled","","","","","5.33","https://numismatics.org/collectionimages/19501999/1966/1966.75.56.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1966/1966.75.56.rev.width175.jpg","2022-09-01T08:46:46Z"
"http://numismatics.org/collection/1966.75.57","Silver hemidrachm, Byzantium. 1966.75.57","1966.75.57","","","","","","","","","hemidrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","S -G. 361||SNGBYB 484","Thrace","","","","","","","cow, below dolphin","","incuse square, 4 part, mottled","","","","","2.5","https://numismatics.org/collectionimages/19501999/1966/1966.75.57.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1966/1966.75.57.rev.width175.jpg","2022-09-01T08:46:46Z"
"http://numismatics.org/collection/1966.75.58","Silver hemidrachm, Byzantium. 1966.75.58","1966.75.58","","","","","","","","","hemidrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","S -G. 445","Thrace","","","","","","","cow, below dolphin","","incuse square, 4 part, mottled","","","","","2.49","https://numismatics.org/collectionimages/19501999/1966/1966.75.58.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1966/1966.75.58.rev.width175.jpg","2022-09-01T08:46:47Z"
"http://numismatics.org/collection/1966.75.59","Silver Tetradrachm, Byzantium. 1966.75.59","1966.75.59","","","","","","","","Demeter||Poseidon","Tetradrachm","Greek","","","","","","Silver","Byzantium","Coin","","","","","S -G. 1014||SNGBYB 488","Thrace","","","","","","","Demeter head, veiled","","Poseidon std. on rock, holding trident and aplustre","","","12","28.0","12.56","https://numismatics.org/collectionimages/19501999/1966/1966.75.59.obv.width175.jpg","https://numismatics.org/collectionimages/19501999/1966/1966.75.59.rev.width175.jpg","2022-09-01T08:46:47Z"
